cpu_id;cpu_name;manufacturer;cores_number;threads_number;min_clock_speed;max_clock_speed;memory
92609;Ryzen 9 3900X;AMD;12;24;3,8;4,6;64
92610;Core i3-2102;Intel;2;4;3,1;3,1;3
92611;Ryzen 5 PRO 2400GE;AMD;4;8;3,2;3,8;4
92612;Ryzen 5 2600E;AMD;6;12;3,1;4;16
92613;Pentium G860;Intel;2;4;3;3;3
92614;AthlonII X4 605e;AMD;4;8;2,3;2,3;2
92615;Ryzen 3 2300X;AMD;4;8;3,5;4;8
92616;Athlon Silver PRO 3125GE;AMD;2;4;3,4;3,4;4
92617;Phenom II X6 1045T;AMD;6;12;2,7;3,2;6
92618;Core i5-6402P;Intel;4;8;2,8;3,4;6
92619;Celeron G530T;Intel;2;4;2;2;2
92620;Core i5-7600K;Intel;4;8;3,8;4,2;6
92621;Xeon E3-1260L;Intel;4;8;2,4;3,3;8
92622;Core i3-2102;Intel;2;4;3,1;3,1;3
92623;Phenom II X6 1065T;AMD;6;12;2,9;3,4;6
92624;PhenomII X2 B60;AMD;2;4;3,5;3,5;6
92625;Ryzen 7 2700X;AMD;8;16;3,7;4,3;16
92626;Xeon E3-1230 v5;Intel;4;8;3,4;3,8;8
92627;Xeon E-2174G;Intel;4;8;3,8;4,7;8
92628;Ryzen 7 PRO 1700;AMD;8;16;3;3,7;16
92629;Core i5-3350P;Intel;4;8;3,1;3,3;6
92630;Pentium G3258;Intel;2;4;3,2;3,2;3
92631;Core i7-4770TE;Intel;4;8;2,3;3,3;8
92632;Athlon PRO 200GE;AMD;2;4;3,2;3,2;4
92633;Core i5-4690K;Intel;4;8;3,5;3,9;6
92634;Pentium G4600T;Intel;2;4;3;3;3
92635;Athlon Silver 3050GE;AMD;2;4;3,4;3,4;4
92636;Ryzen 7 3800X;AMD;8;16;3,9;4,5;32
92637;AthlonII X3 400e;AMD;3;6;2,2;2,2;1,5
92638;Xeon X3430;Intel;4;8;2,4;2,8;8
92639;Core i3-4160T;Intel;2;4;3,1;3,1;3
92640;Core i5-661;Intel;2;4;3,33;3,6;4
92641;Core i3-3250;Intel;2;4;3,5;3,5;3
92642;Core i3-6320;Intel;2;4;3,9;3,9;4
92643;Xeon E3-1220 v5;Intel;4;8;3;3,5;8
92644;Pentium G3250;Intel;2;4;3,2;3,2;3
92645;Ryzen 5 PRO 3400G;AMD;4;8;3,7;4,2;4
92646;AthlonII X2 250e;AMD;2;4;3;3;2
92647;Xeon E3-1246 V3;Intel;4;8;3,5;3,9;8
92648;Celeron G440;Intel;1;2;1,6;1,6;1
92649;PRO A12-9800E;AMD;4;8;3,1;3,8;2
92650;Pentium G860;Intel;2;4;3;3;3
92651;Core i5-4670S;Intel;4;8;3,1;3,8;6
92652;Pentium G4400T;Intel;2;4;2,9;2,9;3
92653;AthlonII X3 455;AMD;3;6;3,3;3,3;1,5
92654;PRO A6-8570;AMD;2;4;3,5;3,8;1
92655;Xeon E3-1270 v6;Intel;4;8;3,8;4,2;8
92656;AthlonII X4 610e;AMD;4;8;2,4;2,4;2
92657;Ryzen 5 2600E;AMD;6;12;3,1;4;16
92658;AthlonII X3 425e;AMD;3;6;2,7;2,7;1,5
92659;Celeron G540;Intel;2;4;2,5;2,5;2
92660;Ryzen 7 1700X;AMD;8;16;3,4;3,8;16
92661;Pentium G620T;Intel;2;4;2,2;2,2;3
92662;Xeon E3-1240 v3;Intel;4;8;3,4;3,8;8
92663;Pentium G2010;Intel;2;4;2,8;2,8;3
92664;A6-9400;AMD;2;4;3,4;3,7;1
92665;Xeon E3-1268L v5;Intel;4;8;2,4;3,4;8
92666;Phenom II X4 925;AMD;4;8;2,8;2,8;6
92667;Pentium G2140;Intel;2;4;3,3;3,3;3
92668;Core i7-870;Intel;4;8;2,93;3,60;8
92669;Pentium G850;Intel;2;4;2,9;2,9;3
92670;Celeron G1101;Intel;2;4;2,26;2,26;2
92671;AthlonII X3 400e;AMD;3;6;2,2;2,2;1,5
92672;Core i5-4440S;Intel;4;8;2,8;3,3;6
92673;PhenomII X2 B55;AMD;2;4;3;3;6
92674;Phenom II X4 B97;AMD;4;8;3,2;3,2;6
92675;Core i3-9300T;Intel;4;8;3,2;3,8;8
92676;Ryzen 5 PRO 2600;AMD;6;12;3,4;3,9;16
92677;Core i5-2380P;Intel;4;8;3,1;3,4;6
92678;PhenomII X3 710;AMD;3;6;2,6;2,6;6
92679;Core i5-9500F;Intel;6;12;3;4,4;9
92680;Xeon E-2104G;Intel;4;8;3,2;3,2;8
92681;Core i5-2380P;Intel;4;8;3,1;3,4;6
92682;PhenomII X2 B60;AMD;2;4;3,5;3,5;6
92683;Core i5-2500S;Intel;4;8;2,7;3,7;6
92684;PRO A10-8770;AMD;4;8;3,5;3,8;2
92685;Core i5-6600T;Intel;4;8;2,7;3,5;6
92686;Ryzen 9 3900X;AMD;12;24;3,8;4,6;64
92687;Core i5-3340S;Intel;4;8;2,8;3,3;6
92688;PhenomII X3 705e;AMD;3;6;2,5;2,5;6
92689;Core i3-6100T;Intel;2;4;3,2;3,2;3
92690;Celeron G540T;Intel;2;4;2,1;2,1;2
92691;Celeron G1610;Intel;2;4;2,6;2,6;2
92692;Core i5-9400;Intel;6;12;2,9;4,1;9
92693;Xeon E3-1220 v2;Intel;4;8;3,1;3,5;8
92694;Core i3-4330T;Intel;2;4;3;3;4
92695;Pentium G3260;Intel;2;4;3,3;3,3;3
92696;Celeron G4900T;Intel;2;4;2,9;2,9;2
92697;Ryzen 7 PRO 2700;AMD;8;16;3,2;4,1;16
92698;AthlonII X2 B28;AMD;2;4;3,4;3,4;2
92699;Core i5-6400T;Intel;4;8;2,2;2,8;6
92700;AthlonII X3 435;AMD;3;6;2,9;2,9;1,5
92701;Xeon E3-1245;Intel;4;8;3,3;3,7;8
92702;Pentium G2030;Intel;2;4;3;3;3
92703;Ryzen 7 PRO 1700;AMD;8;16;3;3,7;16
92704;PhenomII X2 B59;AMD;2;4;3,4;3,4;6
92705;Core i5-8600;Intel;6;12;3,1;4,3;9
92706;Xeon E3-1286L V3;Intel;4;8;3,2;4;8
92707;PhenomII X2 560;AMD;2;4;3,3;3,3;6
92708;Core i3-4160;Intel;2;4;3,6;3,6;3
92709;Core i5-4590T;Intel;4;8;2;3;6
92710;Core i7-870s;Intel;4;8;2,66;3,6;8
92711;PhenomII X2 521;AMD;2;4;3,5;3,5;2
92712;Celeron G1840;Intel;2;4;2,8;2,8;2
92713;Ryzen 5 PRO 2400G;AMD;4;8;3,6;3,9;4
92714;Xeon E3-1226 V3;Intel;4;8;3,3;3,7;8
92715;Core i7-4770K;Intel;4;8;3,5;3,9;8
92716;Pentium Gold G5420T;Intel;2;4;3,2;3,2;4
92717;Core i3-3225;Intel;2;4;3,3;3,3;3
92718;Core i3-2125;Intel;2;4;3,3;3,3;3
92719;Core i3-4170T;Intel;2;4;3,2;3,2;3
92720;Pentium G2130;Intel;2;4;3,2;3,2;3
92721;Core i3-8300T;Intel;4;8;3,2;3,2;8
92722;Ryzen 3 1200;AMD;4;8;3,1;3,4;8
92723;AthlonII X2 B24;AMD;2;4;3;3;2
92724;A10-9700;AMD;4;8;3,5;3,8;2
92725;Athlon 240GE;AMD;2;4;3,5;3,5;4
92726;Core i7-8086K;Intel;6;12;4;5;12
92727;Pentium G3250T;Intel;2;4;2,8;2,8;3
92728;Phenom II X4 925;AMD;4;8;2,8;2,8;6
92729;Ryzen 7 1800X;AMD;8;16;3,6;4;16
92730;Core i5-4690K;Intel;4;8;3,5;3,9;6
92731;Xeon E3-1230 v5;Intel;4;8;3,4;3,8;8
92732;Ryzen 5 2400GE;AMD;4;8;3,2;3,8;4
92733;Core i5-3340S;Intel;4;8;2,8;3,3;6
92734;Xeon E3-1245 v5;Intel;4;8;3,5;3,9;8
92735;Xeon E3-1275;Intel;4;8;3,4;3,8;8
92736;Pentium Gold G5500;Intel;2;4;3,8;3,8;4
92737;Ryzen 5 3600XT;AMD;6;12;3,8;4,5;32
92738;PhenomII X2 550;AMD;2;4;3,1;3,1;6
92739;Pentium G2120T;Intel;2;4;2,7;2,7;3
92740;Xeon E3-1286 V3;Intel;4;8;3,7;4,1;8
92741;Core i5-660;Intel;2;4;3,33;3,6;4
92742;Xeon E3-1280 v5;Intel;4;8;3,7;4;8
92743;Core i3-4360T;Intel;2;4;3,2;3,2;4
92744;Xeon E-2274G;Intel;4;8;4;4,9;8
92745;Core i3-2130;Intel;2;4;3,4;3,4;3
92746;Xeon E3-1275L V3;Intel;4;8;2,7;3,9;8
92747;Core i7-2700K;Intel;4;8;3,5;3,9;8
92748;Ryzen 9 5950X;AMD;16;32;3,4;4,9;64
92749;Core i5-7400;Intel;4;8;3;3,5;6
92750;Athlon Gold 3150G;AMD;4;8;3,5;3,9;4
92751;Ryzen 7 5800X;AMD;8;16;3,8;4,7;32
92752;AthlonII X4 610e;AMD;4;8;2,4;2,4;2
92753;Core i3-3250T;Intel;2;4;3,0;3,0;3
92754;Sempron X2 180;AMD;2;4;2,4;2,4;1
92755;Core i5-2500T;Intel;4;8;2,3;3,3;6
92756;Core i3-540;Intel;2;4;3,06;3,06;4
92757;Phenom II X6 1090T;AMD;6;12;3,2;3,6;6
92758;Pentium G4500;Intel;2;4;3,5;3,5;3
92759;Core i3-3250T;Intel;2;4;3,0;3,0;3
92760;Pentium G2130;Intel;2;4;3,2;3,2;3
92761;Ryzen 9 PRO 3900;AMD;12;24;3,1;4,3;64
92762;Ryzen 3 PRO 4350GE;AMD;4;8;3,5;4;4
92763;AthlonII X4 610e;AMD;4;8;2,4;2,4;2
92764;Xeon E3-1220 v2;Intel;4;8;3,1;3,5;8
92765;Pentium G3440T;Intel;2;4;2,8;2,8;3
92766;Core i3-9100T;Intel;4;8;3,1;3,7;6
92767;Core i7-7700T;Intel;4;8;2,9;3,8;8
92768;Core i7-4770T;Intel;4;8;2,5;3,7;8
92769;Pentium G4400T;Intel;2;4;2,9;2,9;3
92770;Xeon E3-1220;Intel;4;8;3,1;3,4;8
92771;Core i5-6500TE;Intel;4;8;2,3;3,3;6
92772;Core i3-4330TE;Intel;2;4;2,4;2,4;4
92773;Core i7-8700T;Intel;6;12;2,4;4;12
92774;Athlon II X4 650;AMD;4;8;3,2;3,2;2
92775;PRO A6-9500;AMD;2;4;3,5;3,8;1
92776;Core i5-6600K;Intel;4;8;3,5;3,9;6
92777;Athlon 220GE;AMD;2;4;3,4;3,4;4
92778;PhenomII X3 700e;AMD;3;6;2,4;2,4;6
92779;Phenom II X4 B95;AMD;4;8;3;3;6
92780;Core i7-2600;Intel;4;8;3,4;3,8;8
92781;Ryzen 7 4700G;AMD;8;16;3,6;4,4;8
92782;Core i3-3220T;Intel;2;4;2,8;2,8;3
92783;Ryzen 5 2500X;AMD;4;8;3,6;4;8
92784;Core i5-4570;Intel;4;8;3,2;3,6;6
92785;Xeon E3-1268L v5;Intel;4;8;2,4;3,4;8
92786;Pentium G860T;Intel;2;4;2,6;2,6;3
92787;PRO A10-8770E;AMD;4;8;2,8;3,5;2
92788;Pentium Gold G5400;Intel;2;4;3,7;3,7;4
92789;Core i3-9350K;Intel;4;8;4;4,6;8
92790;Xeon E3-1245 v5;Intel;4;8;3,5;3,9;8
92791;Core i9-9900KS;Intel;8;16;4;5;16
92792;AthlonII X3 425e;AMD;3;6;2,7;2,7;1,5
92793;Xeon E3-1225;Intel;4;8;3,1;3,4;6
92794;Xeon E3-1285 v3;Intel;4;8;3,6;4;8
92795;Core i5-650;Intel;2;4;3,2;3,46;4
92796;Pentium G2020;Intel;2;4;2,9;2,9;3
92797;Phenom II X4 970;AMD;4;8;3,5;3,5;6
92798;Xeon E3-1240 v6;Intel;4;8;3,7;4,1;8
92799;Opteron 1389;AMD;4;8;2,9;2,9;6
92800;AthlonII X3 420e;AMD;3;6;2,6;2,6;1,5
92801;Xeon E3-1230 v6;Intel;4;8;3,5;3,9;8
92802;Core i5-2400;Intel;4;8;3,1;3,4;6
92803;Ryzen 3 PRO 2200GE;AMD;4;8;3,2;3,6;4
92804;AthlonII X3 440;AMD;3;6;3;3;1,5
92805;Core i3-7100;Intel;2;4;3,9;3,9;3
92806;Xeon E3-1280 v3;Intel;4;8;3,6;4;8
92807;Celeron G1101;Intel;2;4;2,26;2,26;2
92808;Pentium G870;Intel;2;4;3,1;3,1;3
92809;Pentium G2020T;Intel;2;4;2,5;2,5;3
92810;A6-9400;AMD;2;4;3,4;3,7;1
92811;Celeron G1610;Intel;2;4;2,6;2,6;2
92812;Celeron G3930TE;Intel;2;4;2,7;2,7;2
92813;Core i5-4670K;Intel;4;8;3,4;3,8;6
92814;Core i7-6700;Intel;4;8;3,4;4;8
92815;Pentium G645;Intel;2;4;2,9;2,9;3
92816;AthlonII X3 435;AMD;3;6;2,9;2,9;1,5
92817;Xeon E3-1220L v2;Intel;2;4;2,3;3,5;3
92818;Core i5-6600;Intel;4;8;3,3;3,9;6
92819;Xeon E3-1220L v2;Intel;2;4;2,3;3,5;3
92820;Xeon E3-1271 V3;Intel;4;8;3,6;4;8
92821;Core i3-9320;Intel;4;8;3,7;4,4;8
92822;Xeon E-2276G;Intel;6;12;3,8;4,9;12
92823;Sempron 140;AMD;1;2;2,7;2,7;1
92824;Core i3-4360;Intel;2;4;3,7;3,7;4
92825;Ryzen 3 1300X;AMD;4;8;3,5;3,7;8
92826;Xeon E3-1225 v3;Intel;4;8;3,2;3,6;8
92827;Core i7-7700K;Intel;4;8;4,2;4,5;8
92828;Xeon E3-1270 v3;Intel;4;8;3,5;3,9;8
92829;PhenomII X3 720;AMD;3;6;2,8;2,8;6
92830;Xeon E3-1231 V3;Intel;4;8;3,4;3,8;8
92831;Core i5-6500TE;Intel;4;8;2,3;3,3;6
92832;Celeron G3930TE;Intel;2;4;2,7;2,7;2
92833;Ryzen 3 PRO 2200G;AMD;4;8;3,5;3,7;4
92834;Phenom II X6 1065T;AMD;6;12;2,9;3,4;6
92835;Core i3-2130;Intel;2;4;3,4;3,4;3
92836;Celeron G3930T;Intel;2;4;2,7;2,7;2
92837;Pentium Gold G5400T;Intel;2;4;3,1;3,1;4
92838;Pentium Gold G5600F;Intel;2;4;3,9;3,9;4
92839;Xeon X3470;Intel;4;8;2,93;3,60;8
92840;Core i5-8500;Intel;6;12;3;4,1;9
92841;Core i3-2125;Intel;2;4;3,3;3,3;3
92842;Ryzen 5 PRO 1600;AMD;6;12;3,2;3,6;16
92843;Core i9-9900T;Intel;8;16;2,1;4,4;16
92844;Xeon E3-1275 v5;Intel;4;8;3,6;4;8
92845;Phenom II X6 1090T;AMD;6;12;3,2;3,6;6
92846;Pentium G630T;Intel;2;4;2,3;2,3;3
92847;Core i5-750S;Intel;4;8;2,4;3,2;8
92848;AthlonII X3 425;AMD;3;6;2,7;2,7;1,5
92849;Xeon E3-1240 v6;Intel;4;8;3,7;4,1;8
92850;AthlonII X4 605e;AMD;4;8;2,3;2,3;2
92851;Core i7-6700K;Intel;4;8;4;4,2;8
92852;Core i3-2100;Intel;2;4;3,1;3,1;3
92853;Core i3-4160T;Intel;2;4;3,1;3,1;3
92854;Core i5-3450;Intel;4;8;3,1;3,5;6
92855;Core i7-5775C;Intel;4;8;3,3;3,7;6
92856;Core i7-870;Intel;4;8;2,93;3,60;8
92857;Athlon II X4 620;AMD;4;8;2,6;2,6;2
92858;Core i7-8700;Intel;6;12;3,2;4,6;12
92859;Phenom II X4 955;AMD;4;8;3,2;3,2;6
92860;Core i3-2100;Intel;2;4;3,1;3,1;3
92861;Core i3-4330T;Intel;2;4;3;3;4
92862;Athlon II X4 645;AMD;4;8;3,1;3,1;2
92863;AthlonII X2 B22;AMD;2;4;2,8;2,8;2
92864;Pentium G3460;Intel;2;4;3,5;3,5;3
92865;Celeron G3930;Intel;2;4;2,9;2,9;2
92866;Xeon X3480;Intel;4;8;3,06;3,73;8
92867;Ryzen 7 2700X;AMD;8;16;3,7;4,3;16
92868;Ryzen 5 1500X;AMD;4;8;3,5;3,7;16
92869;Ryzen 5 PRO 2600;AMD;6;12;3,4;3,9;16
92870;Core i5-4670K;Intel;4;8;3,4;3,8;6
92871;Core i7-3770S;Intel;4;8;3,1;3,9;8
92872;Phenom II X4 910;AMD;4;8;2,6;2,6;6
92873;Core i7-9700T;Intel;8;16;2;4,3;12
92874;AthlonII X2 B22;AMD;2;4;2,8;2,8;2
92875;Celeron G550T;Intel;2;4;2,2;2,2;2
92876;Phenom II X4 B93;AMD;4;8;2,8;2,8;6
92877;Xeon E-2136;Intel;6;12;3,3;4,5;12
92878;Core i3-4330TE;Intel;2;4;2,4;2,4;4
92879;Core i7-4771;Intel;4;8;3,5;3,9;8
92880;Xeon E3-1240 v5;Intel;4;8;3,5;3,9;8
92881;Pentium G6951;Intel;2;4;2,8;2,8;3
92882;Phenom II X4 840T;AMD;4;8;2,9;3,2;6
92883;Core i7-4790;Intel;4;8;3,6;4;8
92884;Xeon E3-1270L v4;Intel;4;8;3;3,6;6
92885;Celeron G4900;Intel;2;4;3,1;3,1;2
92886;Core i3-4170T;Intel;2;4;3,2;3,2;3
92887;Core i3-4130;Intel;2;4;3,4;3,4;3
92888;Pentium G3240;Intel;2;4;3,1;3,1;3
92889;Xeon E-2274G;Intel;4;8;4;4,9;8
92890;AthlonII X4 610e;AMD;4;8;2,4;2,4;2
92891;PRO A12-9800;AMD;4;8;3,8;4,2;2
92892;Ryzen 7 PRO 1700X;AMD;8;16;3,4;3,8;16
92893;PhenomII X2 511;AMD;2;4;3,4;3,4;2
92894;Pentium G3250;Intel;2;4;3,2;3,2;3
92895;Xeon E3-1235;Intel;4;8;3,2;3,6;8
92896;AthlonII X2 B22;AMD;2;4;2,8;2,8;2
92897;AthlonII X3 420e;AMD;3;6;2,6;2,6;1,5
92898;Xeon E3-1220 v6;Intel;4;8;3;3,5;8
92899;Xeon E-2124G;Intel;4;8;3,4;4,5;8
92900;Core i3-6100;Intel;2;4;3,7;3,7;3
92901;Xeon E3-1285 v6;Intel;4;8;4,1;4,5;8
92902;Xeon E3-1240 v6;Intel;4;8;3,7;4,1;8
92903;Pentium G4400;Intel;2;4;3,3;3,3;3
92904;Xeon E3-1245 v2;Intel;4;8;3,4;3,8;8
92905;Core i3-4330TE;Intel;2;4;2,4;2,4;4
92906;Xeon E3-1270L v4;Intel;4;8;3;3,6;6
92907;Celeron G530T;Intel;2;4;2;2;2
92908;PhenomII X3 740;AMD;3;6;3;3;6
92909;Phenom II X4 905e;AMD;4;8;2,5;2,5;6
92910;Athlon Gold PRO 3150GE;AMD;4;8;3,3;3,8;4
92911;Xeon E-2144G;Intel;4;8;3,6;4,5;8
92912;Core i5-9400T;Intel;6;12;1,8;3,4;9
92913;Xeon E3-1270;Intel;4;8;3,4;3,8;8
92914;Ryzen 3 2200G;AMD;4;8;3,5;3,7;4
92915;Athlon II X4 620;AMD;4;8;2,6;2,6;2
92916;Xeon X3440;Intel;4;8;2,53;2,93;8
92917;Core i5-4430S;Intel;4;8;2,7;3,2;6
92918;Xeon E3-1270 v5;Intel;4;8;3,6;4;8
92919;Xeon E3-1265L V4;Intel;4;8;2,3;3,3;6
92920;Core i7-875K;Intel;4;8;2,93;3,60;8
92921;Ryzen 3 2300X;AMD;4;8;3,5;4;8
92922;Core i7-3770;Intel;4;8;3,4;3,9;8
92923;Core i5-4690T;Intel;4;8;2,5;3,5;6
92924;Pentium G4400;Intel;2;4;3,3;3,3;3
92925;Core i5-3470S;Intel;4;8;2,9;3,6;6
92926;AthlonII X2 280;AMD;2;4;3,6;3,6;2
92927;Core i3-9350KF;Intel;4;8;4;4,6;8
92928;Xeon E3-1220 v5;Intel;4;8;3;3,5;8
92929;Core i3-4350T;Intel;2;4;3,1;3,1;4
92930;Celeron G550;Intel;2;4;2,6;2,6;2
92931;Xeon X3440;Intel;4;8;2,53;2,93;8
92932;Core i5-9600KF;Intel;6;12;3,7;4,6;9
92933;Core i3-4160T;Intel;2;4;3,1;3,1;3
92934;Pentium G3250;Intel;2;4;3,2;3,2;3
92935;Celeron G540T;Intel;2;4;2,1;2,1;2
92936;Xeon E3-1245 v2;Intel;4;8;3,4;3,8;8
92937;Phenom II X4 850;AMD;4;8;3,3;3,3;2
92938;Celeron G3900T;Intel;2;4;2,6;2,6;2
92939;PhenomII X4 42 TWKR BE;AMD;4;8;2;2;6
92940;Core i3-7300T;Intel;2;4;3,5;3,5;4
92941;Core i3-8300T;Intel;4;8;3,2;3,2;8
92942;Core i5-655K;Intel;2;4;3,2;3,46;4
92943;AthlonII X3 420e;AMD;3;6;2,6;2,6;1,5
92944;Athlon II X4 650;AMD;4;8;3,2;3,2;2
92945;PRO A12-8870E;AMD;4;8;2,9;3,8;2
92946;Athlon II X4 620;AMD;4;8;2,6;2,6;2
92947;Xeon X3450;Intel;4;8;2,66;3,2;8
92948;AthlonII X3 435;AMD;3;6;2,9;2,9;1,5
92949;Athlon II X4 630;AMD;4;8;2,8;2,8;2
92950;Core i5-3470T;Intel;2;4;2,9;3,6;3
92951;Core i3-7300T;Intel;2;4;3,5;3,5;4
92952;Core i5-4690;Intel;4;8;3,5;3,9;6
92953;Core i3-6100;Intel;2;4;3,7;3,7;3
92954;Core i5-7600K;Intel;4;8;3,8;4,2;6
92955;Core i5-4460S;Intel;4;8;2,9;3,4;6
92956;Opteron 1385;AMD;4;8;2,7;2,7;6
92957;Core i5-9600T;Intel;6;12;2,3;3,9;9
92958;Ryzen 5 3600X;AMD;6;12;3,8;4,4;32
92959;A6-9400;AMD;2;4;3,4;3,7;1
92960;Core i5-2300;Intel;4;8;2,8;3,1;6
92961;Xeon E3-1220L v3;Intel;2;4;1,1;1,5;4
92962;Xeon X3460;Intel;4;8;2,8;3,46;8
92963;Ryzen 7 5800X;AMD;8;16;3,8;4,7;32
92964;Core i5-4430S;Intel;4;8;2,7;3,2;6
92965;Core i5-680;Intel;2;4;3,6;3.86;4
92966;Core i5-3340;Intel;4;8;3,1;3,3;6
92967;Core i7-3770S;Intel;4;8;3,1;3,9;8
92968;Pentium G2140;Intel;2;4;3,3;3,3;3
92969;Athlon 220GE;AMD;2;4;3,4;3,4;4
92970;PRO A8-9600;AMD;4;8;3,1;3,4;2
92971;Pentium G850;Intel;2;4;2,9;2,9;3
92972;Xeon E-2226G;Intel;6;12;3,4;4,7;12
92973;Core i7-4770S;Intel;4;8;3,1;3,9;8
92974;Core i5-5675C;Intel;4;8;3,1;3,6;4
92975;Core i5-6402P;Intel;4;8;2,8;3,4;6
92976;Core i3-9300;Intel;4;8;3,7;4,3;8
92977;Xeon E-2246G;Intel;6;12;3,6;4,8;12
92978;Xeon E3-1220 v2;Intel;4;8;3,1;3,5;8
92979;Core i5-2310;Intel;4;8;2,9;3,2;6
92980;PhenomII X4 42 TWKR BE;AMD;4;8;2;2;6
92981;Xeon X3430;Intel;4;8;2,4;2,8;8
92982;Ryzen 5 PRO 1500;AMD;4;8;3,5;3,7;16
92983;Celeron G3930TE;Intel;2;4;2,7;2,7;2
92984;Athlon II X2 250u;AMD;2;4;1,6;1,6;2
92985;Core i3-3250;Intel;2;4;3,5;3,5;3
92986;Core i5-4570S;Intel;4;8;2,9;3,6;6
92987;Pentium G3440;Intel;2;4;3,3;3,3;3
92988;Ryzen 5 1600X;AMD;6;12;3,6;4;16
92989;Athlon PRO 200GE;AMD;2;4;3,2;3,2;4
92990;Ryzen 5 2400GE;AMD;4;8;3,2;3,8;4
92991;Phenom II X4 945;AMD;4;8;3;3;6
92992;AthlonII X2 B28;AMD;2;4;3,4;3,4;2
92993;Celeron G1820T;Intel;2;4;2,4;2,4;2
92994;Phenom II X4 650T;AMD;4;8;2,7;3,2;4
92995;Core i5-3475S;Intel;4;8;2,9;3,6;6
92996;Core i5-4590S;Intel;4;8;3;3,7;6
92997;Pentium G3430;Intel;2;4;3,3;3,3;3
92998;Ryzen 5 2500X;AMD;4;8;3,6;4;8
92999;Celeron G530;Intel;2;4;2,4;2,4;2
93000;AthlonII X3 405e;AMD;3;6;2,3;2,3;1,5
93001;Xeon E-2186G;Intel;6;12;3,8;4,7;12
93002;Xeon E3-1245 v2;Intel;4;8;3,4;3,8;8
93003;Core i3-4330T;Intel;2;4;3;3;4
93004;Core i7-4770;Intel;4;8;3,4;3,9;8
93005;Xeon X3450;Intel;4;8;2,66;3,2;8
93006;AthlonII X3 425e;AMD;3;6;2,7;2,7;1,5
93007;Xeon E3-1265L V4;Intel;4;8;2,3;3,3;6
93008;Ryzen 9 3900;AMD;12;24;3,1;4,3;64
93009;Xeon E3-1270L v4;Intel;4;8;3;3,6;6
93010;Xeon E-2144G;Intel;4;8;3,6;4,5;8
93011;Xeon E-2236;Intel;6;12;3,4;4,8;12
93012;Core i7-4785T;Intel;4;8;2,2;3,2;8
93013;Pentium G3420T;Intel;2;4;2,7;2,7;3
93014;Xeon E3-1225 v5;Intel;4;8;3,3;3,7;8
93015;Pentium G3220;Intel;2;4;3;3;3
93016;Ryzen 9 3950X;AMD;16;32;3,5;4,7;64
93017;Xeon E3-1245;Intel;4;8;3,3;3,7;8
93018;Ryzen 9 5950X;AMD;16;32;3,4;4,9;64
93019;Athlon II X4 635;AMD;4;8;2,9;2,9;2
93020;Pentium G640T;Intel;2;4;2,4;2,4;3
93021;Celeron G540T;Intel;2;4;2,1;2,1;2
93022;Ryzen 7 3800X;AMD;8;16;3,9;4,5;32
93023;AthlonII X2 250e;AMD;2;4;3;3;2
93024;Xeon E3-1220 v6;Intel;4;8;3;3,5;8
93025;Phenom II X6 1035T;AMD;6;12;2,6;3,1;6
93026;Core i3-8350K;Intel;4;8;4;4;8
93027;PhenomII X3 B77;AMD;3;6;3,2;3,2;6
93028;Pentium G3420T;Intel;2;4;2,7;2,7;3
93029;Core i7-8700;Intel;6;12;3,2;4,6;12
93030;Phenom II X4 B97;AMD;4;8;3,2;3,2;6
93031;Core i3-6300T;Intel;2;4;3,3;3,3;4
93032;Core i5-760;Intel;4;8;2,8;3,33;8
93033;Ryzen 5 PRO 2600;AMD;6;12;3,4;3,9;16
93034;Xeon E3-1240 v5;Intel;4;8;3,5;3,9;8
93035;Ryzen 3 PRO 1200;AMD;4;8;3,1;3,4;8
93036;Ryzen 3 PRO 1300;AMD;4;8;3,5;3,7;8
93037;Ryzen 5 2600E;AMD;6;12;3,1;4;16
93038;Core i5-3335S;Intel;4;8;2,7;3,2;6
93039;Core i5-3470S;Intel;4;8;2,9;3,6;6
93040;Phenom II X6 1090T;AMD;6;12;3,2;3,6;6
93041;Core i3-4350;Intel;2;4;3,6;3,6;4
93042;Xeon E3-1285L v4;Intel;4;8;3,4;3,8;6
93043;Xeon E-2136;Intel;6;12;3,3;4,5;12
93044;Pentium G5500T;Intel;2;4;3,2;3,2;4
93045;Core i7-4770;Intel;4;8;3,4;3,9;8
93046;Pentium G4400;Intel;2;4;3,3;3,3;3
93047;AthlonII X3 435;AMD;3;6;2,9;2,9;1,5
93048;PhenomII X2 B55;AMD;2;4;3;3;6
93049;PRO A6-8580;AMD;2;4;3,8;4;1
93050;Core i5-5675C;Intel;4;8;3,1;3,6;4
93051;PRO A10-8770;AMD;4;8;3,5;3,8;2
93052;Core i5-4460T;Intel;4;8;1,9;2,7;6
93053;Xeon E-2176G;Intel;6;12;3,7;4,7;12
93054;Ryzen 7 2700X;AMD;8;16;3,7;4,3;16
93055;Pentium G2020;Intel;2;4;2,9;2,9;3
93056;Core i7-4790;Intel;4;8;3,6;4;8
93057;A6-9500;AMD;2;4;3,5;3,8;1
93058;Pentium G6960;Intel;2;4;2,93;2,93;3
93059;Ryzen 7 1800X;AMD;8;16;3,6;4;16
93060;Core i5-4570T;Intel;2;4;2,9;3,6;4
93061;Ryzen 3 PRO 3200GE;AMD;4;8;3,3;3,8;4
