software_id;computer_id
144041;43929
34929;65550
75300;82248
121213;61583
48764;75634
81307;46403
153182;26465
158576;43319
4632;52248
49960;32357
94778;24791
113361;95364
155577;81812
8534;17528
89223;57876
98747;22838
68666;21876
75095;81526
129404;77767
60657;11303
85511;71771
110752;98188
26542;25831
137747;37002
12034;19380
7677;39089
74434;43195
146665;16215
128582;14592
7626;83019
143097;98803
57893;68432
55866;60837
64066;66684
116314;19316
102185;63326
19400;33580
34475;78003
167061;64327
34074;78384
108190;27143
78955;63629
58165;66206
32553;8444
151460;60919
86828;64841
48931;13934
36065;25775
150727;74388
196225;73456
135579;88112
50145;74447
71555;90103
142329;30558
172203;70263
150928;16221
180775;97841
117251;53602
40013;95703
177869;65225
7080;39055
195091;70866
112233;28054
40076;14678
73345;66632
196636;5233
95912;62805
53639;9284
38791;1274
31029;34369
33274;321
60955;60953
116997;7959
126363;45983
138743;40014
199899;14055
161569;34165
44431;86679
95640;46315
102452;98663
93986;7843
125041;8318
188710;11548
65575;31911
199230;43174
192778;35822
19466;88252
45084;37033
118763;22267
103701;70776
13611;59573
95081;80867
107460;59186
18197;39037
56354;30785
14970;64054
175197;69819
28035;37905
32009;58547
148133;62009
100420;29691
93247;89572
115812;42243
192483;75690
31901;14148
4816;31558
17261;6598
193561;59119
62193;39148
91787;66424
7238;15148
151623;38398
97011;50980
119034;30222
118525;31392
188054;14514
14337;41361
65100;85634
152035;89945
91034;18009
160710;49463
182992;76219
38139;30269
146531;78275
153608;14264
127898;9008
183554;91677
83217;45209
181757;94644
199526;37159
74722;32174
97771;61873
5153;70305
172755;6273
121945;42901
170791;54677
59290;10588
71444;31308
9384;35758
10088;18362
137581;34587
80972;22236
160142;26036
27090;59279
159851;27776
42679;64456
41446;13882
102173;83699
82006;87044
66128;30324
187526;82209
89187;67472
194228;31637
47928;91855
39203;70656
170432;54402
19292;89152
170881;18242
50261;75201
152496;68
126324;88532
91148;45581
144790;41546
167208;56516
93065;84596
147089;42990
68344;31519
1480;55459
47449;70191
151675;3350
184207;69068
111173;35996
11591;23773
24240;54152
126605;33705
132694;78180
33500;62136
131465;47569
1388;88525
142646;66666
56521;3504
167418;94464
5942;10155
48067;51446
121740;34867
25579;48028
149809;52387
147242;34989
30589;20388
36010;87403
159805;5997
94425;15296
39960;84635
176493;31401
82868;87232
23186;87867
94603;6302
12086;8812
197768;13575
126827;2055
79027;48590
62928;59977
169396;7134
41571;43636
123102;14085
153581;52674
135871;8037
113489;36773
8078;79936
81319;44767
153161;32749
37598;6542
67498;97021
63340;789
65804;76035
138068;39961
101207;62439
39271;77883
174481;13259
118145;72356
177382;96601
102191;36827
143810;30821
88441;29004
31902;41003
198000;83615
39481;88108
10757;13436
65552;1623
29690;87629
37735;36232
71981;18142
62572;93258
151836;54585
116448;88745
81068;32486
56630;74556
138791;26519
97708;60373
164687;58976
29154;68180
124318;33300
10088;3229
76718;40862
80539;27393
140310;47245
149408;13217
180908;59308
131047;66780
78324;38122
27916;86527
168992;44071
30072;5905
31535;98423
52982;37468
25903;81233
145810;7522
146554;38469
180388;12434
140613;50203
94983;96133
106319;17966
78839;65091
166359;65702
173410;84324
109990;84640
107166;64893
96414;68073
97606;63282
146151;649
165553;45849
106622;97353
46801;28597
49523;61628
32784;22680
331;90308
171817;33138
194956;4193
96761;89112
43628;26291
104237;83699
81312;7092
66089;26900
131286;30571
155943;90238
183998;17731
31378;23696
21237;10779
49936;97705
4491;33127
132020;66083
53835;83141
21428;46500
1811;96783
14435;20654
23019;38628
111373;50912
5668;35298
107309;7605
64386;25948
149650;9528
153318;36351
142134;12449
194000;2055
36197;77656
141794;47956
132730;70148
48534;22013
167361;12065
9424;43740
121318;91710
142360;55541
188646;37952
89167;32095
89378;5967
89466;43531
138434;87021
66876;20977
34892;89004
98769;97858
66374;13725
180198;47898
99035;32418
192398;5802
19152;43331
173767;47677
105210;92096
125539;34396
141837;78808
67812;89431
191813;47730
13233;63389
104285;41656
105439;19413
41223;61042
80939;32333
111685;38876
199291;17038
62229;37222
73026;35207
28635;81932
195690;46766
135367;82391
7593;42320
20243;10579
145081;93205
138571;69534
12342;55169
13430;68823
170837;69845
175213;87266
64993;37894
83846;36871
118563;9376
163862;35015
17167;32813
29132;94542
69447;98954
57786;96525
82711;60287
107590;28441
47027;41779
40629;38943
67347;93289
8756;44825
84086;94561
168317;57556
15273;63774
78281;73498
190938;3796
177902;49390
63004;47680
179014;75721
115511;42152
194785;89621
18039;88728
34543;41889
65314;19886
129118;30519
36582;92089
75970;44574
163384;37602
4778;74382
82707;3636
134863;35703
127998;26008
65899;2381
152808;17463
171900;62213
94046;2872
190121;68916
47081;44460
52952;39572
102483;7204
193960;89923
129041;71050
105385;91172
41952;55622
50280;75719
126986;69898
121818;73518
157822;48064
61708;14318
50113;51807
91586;80308
86229;43339
71039;59255
76796;18373
6170;49249
19173;2079
78454;92437
165156;76031
76838;56659
22897;49049
28455;20398
25690;81271
2993;63309
97756;6612
166070;29786
199172;43213
125991;25012
38906;46852
119330;86668
81893;83765
747;88337
182625;10314
158036;85622
175604;89770
32480;86429
57679;4255
127240;84117
78786;57959
145324;39081
23088;51595
154369;66629
117272;26361
1295;92878
112930;84192
71390;10363
48346;87967
140329;73580
180091;22062
109088;43957
191594;7175
56676;24744
87742;52165
48315;36089
81822;2184
136686;15844
13262;64847
63937;69475
143916;14870
143295;50356
43353;13684
180369;75274
33111;58326
166157;48863
43536;92523
189580;79965
156003;42289
2592;81878
90683;88921
69708;98231
81414;65975
58754;59588
196333;34969
147604;90093
7657;47213
109414;38701
173939;30234
26180;21997
165527;99788
194373;1668
186501;83807
29226;64352
154600;6253
144068;13195
193296;44405
127464;98406
194575;6586
133789;51334
4821;94365
8238;86237
6222;6970
183867;39514
85200;24547
166913;63712
30083;42271
73895;89372
62348;85261
143688;13461
144844;46414
166213;19699
29219;92208
121077;86610
7054;4834
7193;56471
152115;92089
2029;60537
30296;9635
14675;93755
151219;1686
199885;17080
157320;34108
108411;92512
33294;33152
86264;15150
36449;55694
170306;66948
94675;36951
87961;62485
39107;52356
142816;48572
83761;34493
92270;46573
84337;33106
95448;39420
74901;64003
193358;79247
18403;74984
110907;96196
79368;4493
168531;37258
14959;70655
15955;72762
90660;76240
198950;58336
67217;43480
45701;11948
29892;24881
31919;92760
142973;48396
108188;8895
87499;85642
22310;17086
8093;83738
43225;35449
66623;89441
149592;93082
75330;83025
59938;57301
58729;34041
47759;89711
186101;55519
71302;15017
166495;56097
35914;67101
92755;58074
197802;29918
97078;29656
106925;23849
45945;2937
159877;42207
122353;92195
22577;87738
54113;96937
136513;43305
133576;83892
97648;72323
109802;13885
105088;68722
123871;47452
124504;24397
106224;55023
71677;58168
93979;52155
22734;6112
125902;34879
78139;61549
142192;85814
158148;27368
179771;40117
95015;20488
149794;74513
164633;81341
167840;23827
113328;2663
84468;52354
133596;71249
110451;74463
36808;36886
76447;21645
155717;5787
73084;83360
115997;51081
46942;63250
84367;26372
76801;61498
187888;32045
57224;86057
140649;28278
169986;36286
24091;91392
8770;55148
59879;50115
67714;49911
198097;49020
19960;84036
110909;24421
131545;74444
57734;85810
146440;48437
121649;9433
58725;7689
76016;52315
98760;58496
80924;97147
122579;39372
189644;39817
161918;64097
137589;6152
58441;71610
157871;32968
184230;67351
141118;16047
113536;48746
113267;13056
153134;50565
113723;490
163074;38813
187813;85481
105568;95379
125479;20543
6427;35166
68560;47041
195445;56257
7293;47389
186890;66130
22163;49974
59688;22639
22442;77770
184352;38270
164402;61453
71016;79659
128351;45277
7250;52541
137563;43022
172766;24528
93927;30248
6168;26806
23702;58507
141327;13592
71753;18408
83527;46206
175858;34419
77993;12681
16405;16432
24464;43988
131149;35076
72663;75302
45101;76749
102713;14719
44560;84340
183019;76477
121747;21063
26404;14561
155695;45933
165024;50862
181074;41719
67202;92393
174847;59469
150854;31486
90261;87834
66496;1266
159799;53949
13860;74487
197233;48080
20494;9648
133527;62436
100406;51570
51955;91757
9106;68266
151154;75923
18743;30326
184097;98788
18453;86699
6456;35080
87196;30552
110426;82805
98007;14979
60761;45719
155775;37397
167535;74670
59350;18196
1262;90364
39602;39628
120111;31846
145018;25868
75485;26562
176695;66215
64152;17539
111094;89557
180027;30653
78719;34859
66749;36739
109437;19998
44515;35173
47681;22041
65283;50571
66213;3931
185726;71980
50502;76895
76200;39833
184799;6847
165853;21681
174951;44522
182910;53176
31918;99256
74339;46035
187779;10860
163134;41032
183771;95217
181636;61023
167383;90343
92789;1743
151912;87770
89463;17911
198259;97248
143247;87836
16536;79538
51786;2556
7180;87609
17994;15304
85524;99055
117682;71258
191711;83843
36137;59656
148428;63129
156240;88307
25933;92045
94767;17980
150383;77223
117170;24285
114117;35629
198756;94407
118206;22936
85256;27702
10097;96762
38201;4136
24739;29852
188499;89510
193458;5363
153194;37219
90972;2970
3489;95252
19905;54669
194342;54651
137517;97090
142508;37479
154237;33321
131585;57325
163197;53120
180216;94229
175209;87167
82121;42926
139114;53795
96917;87252
22731;10400
144371;54643
1566;8678
184399;12614
51198;10170
68199;64066
9737;20946
35838;29865
104142;84262
138110;63503
199997;7996
95569;85783
176930;88308
32437;76878
191265;22522
147766;24114
67375;831
123083;9061
193931;20292
155288;76826
118636;16812
66189;22511
161275;13470
124454;34919
127252;70436
174863;45799
18291;80835
77797;12316
1002;70531
65056;80746
188285;23216
126260;39179
136019;32437
117468;7623
65908;57442
183246;7349
138687;44288
154756;66097
109126;41697
159567;38560
151983;38265
9712;53333
73066;63992
198210;71207
101964;25704
197465;13466
74978;15011
76755;75779
85063;35362
119604;70432
162877;34533
126327;89976
193319;16340
30205;78700
163169;21947
82011;97870
25436;39660
176644;37512
135486;21019
138354;92782
76343;21654
12944;52953
38832;36103
165074;5722
135765;45187
65590;7912
103063;92477
155599;58543
192152;96802
110029;58927
59187;98457
184461;12424
4881;44832
161876;20232
152509;8916
71905;89922
93727;20728
116440;94581
11423;73763
64555;36806
29512;89107
146657;959
182655;89142
157718;82185
171762;8432
69699;79471
97216;12152
147652;45028
76664;41288
110203;52414
9634;47813
77567;20462
18120;93417
99459;12699
65961;50287
7094;45885
20496;97636
60388;67412
85682;34930
75211;77623
81499;26132
199033;27542
177338;7516
78856;37735
22890;65440
187079;35251
167897;27739
141883;23442
141273;96190
11896;89490
3907;10018
41106;75895
47967;98580
136577;33226
58802;31041
11164;44097
62195;79539
191783;85562
72692;5569
170630;96494
149918;18687
128319;26893
16374;54449
137331;88500
2291;16880
167353;78697
113697;60210
123284;15694
114751;57288
137023;75885
163211;11207
105054;68425
145782;67857
133911;21642
30244;75041
18972;40840
6721;71310
47237;75212
40237;44810
82472;63530
176514;98918
9206;66592
169693;30379
108618;85174
126721;6830
79576;94536
140252;56256
25080;42748
9111;98262
87402;48391
24867;97896
132428;34478
63311;79342
61934;30504
23377;74556
92369;99604
173468;16902
66109;12455
141966;48915
102921;75923
115270;97982
181300;86431
150844;48190
189061;49466
138602;51480
50392;47113
40496;36689
175489;11501
61649;78852
128256;21421
150773;32263
134820;91442
156613;24065
56042;5957
65631;5576
4977;20991
112357;80559
5402;93782
185680;50099
87964;98718
22806;25487
22556;21289
82423;16502
142126;62957
92465;324
165359;10890
149367;8268
139559;81654
51829;11613
56349;5815
145592;30748
140535;47196
100751;44464
197945;64586
30629;3625
122898;70272
76493;68213
56662;82849
156985;72414
161842;45284
94515;71465
98411;95537
139573;6390
187788;89384
78314;94968
105339;2602
6204;74392
130034;4116
15352;55616
14093;38159
6391;3461
80475;25245
112196;38477
190468;1757
16368;32893
63555;59782
67294;47650
156048;58653
46818;29365
175168;39428
4704;69430
68604;2743
112062;9393
43701;30692
88927;54301
89360;53242
119605;37487
119866;20561
169710;52249
175627;40219
44278;7685
69035;82445
6736;72912
135420;52497
189345;64176
159573;90841
43509;99144
152882;853
41381;95540
107757;4370
57839;90162
56968;15597
53194;72500
6926;54835
143302;29931
104283;86092
111903;73080
87959;66589
175913;15142
199244;50827
677;42974
27495;86210
156553;93145
41619;73859
188278;55698
57820;62783
118699;20215
183229;82188
151803;71131
29687;63427
193446;73623
135103;59806
137048;18801
139409;51190
2764;93604
14078;13087
90031;13882
14020;16369
68716;72100
184359;70454
85797;76150
93320;20131
148870;97010
127669;39534
34131;31580
24618;12515
125955;54510
149101;30244
42868;9847
61142;74977
29029;86256
85841;26752
54300;75586
88063;95537
101788;71502
140054;72514
78519;99602
26012;93915
12924;30652
143834;68778
131889;78880
25385;41067
30139;24594
55216;2329
80203;79481
62583;72391
140780;73709
90685;81758
181931;2409
174545;41585
21333;75826
64485;20780
132773;41132
88630;92638
87078;29915
75202;72555
110527;34941
40287;94826
7302;53550
23192;58347
127432;2226
120077;48115
38438;19614
70415;76318
111001;9451
46761;70070
197763;57735
33935;34939
121859;42282
123067;78275
28161;23026
108495;95780
172061;56841
166218;42313
140798;30264
66716;83989
160395;90198
31203;1687
123879;50799
14037;98619
112754;16174
149610;91119
110368;63215
138321;63501
187990;68616
139199;21903
187309;66920
58647;70793
22187;28642
48310;62914
184786;7313
163027;30545
23888;48370
115874;14777
189326;22148
63163;20345
3515;52458
133813;7117
105594;38056
60841;93806
158325;96069
100338;71374
118831;58662
105205;45061
95250;44094
52453;79885
51436;82579
150047;7825
181757;22837
108636;82611
184582;78683
38189;39117
178993;79135
169726;53222
966;27346
24268;16467
45912;98075
46438;17916
192249;6250
198471;29674
197606;84700
67025;77473
81211;90856
136896;55513
79178;88847
15724;16445
16005;86730
54754;17119
1485;10891
35764;3611
78371;42066
63181;89027
74191;53427
76905;24311
123451;79647
192345;28885
43950;92519
166643;25493
19163;35343
39457;5489
34206;46240
13996;61371
48773;73152
107907;50947
152572;81203
131808;40413
121317;74546
106062;96122
185740;21540
31779;34310
103512;16376
194261;83963
37819;29722
83700;68914
6311;70054
143012;46049
67853;11444
820;12051
1314;72423
32310;46277
8576;83921
24233;27896
146997;67659
153041;99754
194036;20216
9585;58451
57359;2211
183262;54943
188821;39245
32735;41071
3795;3521
123778;31264
167411;47009
161874;49609
39960;27846
101624;21180
180631;12947
119879;32692
101513;25631
193942;89569
69518;15317
9392;69280
148602;48001
92465;48761
68395;49242
159647;42661
129940;99110
107586;74924
89069;50979
195223;95884
94557;71902
40156;34482
167691;4952
39501;6975
66330;29818
121699;91870
89000;17240
174628;74581
15925;36368
72345;19889
182707;96020
137941;73971
118092;4472
197389;78912
147076;49075
190361;1656
62613;91373
67374;67124
146796;9041
192578;66840
22673;59446
182066;57751
150698;64019
88254;96822
145441;79770
197366;34354
153209;43072
151506;37820
77970;34861
29606;78032
177450;65127
44636;36334
185711;69111
50617;11463
99539;62791
17696;50853
140935;36225
145377;45941
69473;77089
98744;71981
167806;32314
58712;81288
62881;56827
145868;31783
89102;12369
6151;56483
46867;96108
183863;73432
120437;11177
198586;96815
61875;91236
102524;98948
91302;48442
100132;39516
111192;40547
13104;84343
19262;46430
183359;63265
90707;90833
118958;43390
92955;78959
97512;8720
70570;15789
102811;85570
26501;96700
136629;75966
127574;41634
27012;75965
66892;67702
181501;94692
178180;76978
49276;60204
64870;79641
125416;52754
760;23308
21939;98218
114946;13087
125667;64722
67519;52037
159287;44703
150226;34306
106055;29184
178773;17663
182465;86454
105550;83303
126471;8381
9420;16959
52901;95817
189207;65497
46649;37257
188994;69667
141330;97187
4314;17787
135324;76663
86307;2265
54405;84906
147301;67825
47789;30449
79093;10120
155331;26802
82587;71233
11207;60541
107409;43189
73229;94766
105904;87072
145542;95147
55010;31469
28958;45518
52973;7078
164530;56274
153597;81560
131642;86102
37375;37181
136882;44781
92980;61863
154892;96920
25781;86451
143005;57100
41705;20650
122050;55527
115618;14804
1958;48156
178266;96202
187434;96738
58517;85790
113728;51722
90120;40202
150540;46579
94054;68930
179588;10324
142663;43649
42788;75243
22253;74224
6572;31996
165123;42724
166756;60238
190970;84260
8040;28016
80932;46660
151399;16984
13198;97992
198612;75589
191646;90695
58384;51956
161945;75884
29505;34211
131225;67384
53315;75121
35566;36176
55056;55331
111284;26729
165523;53926
43402;72907
152649;94061
132094;59522
186406;31990
198898;92977
27186;76873
68532;28489
25922;25435
7371;43207
36276;95695
89602;98263
134000;97801
80245;51050
39912;40071
100498;81075
133715;13247
159444;84377
13100;30774
72255;71413
65297;62003
92279;16894
34547;34644
189100;71043
107731;55319
125345;29052
80497;26254
143829;10339
95378;35769
162061;15228
86712;8914
183779;86167
122074;64817
90773;56604
75019;75948
144688;21929
82575;49817
65434;83513
189572;40663
40848;96925
38347;6628
46000;82524
56648;67016
92055;95207
44252;71162
29555;43914
117487;16191
96511;53076
141644;43177
131713;56557
131357;89495
158519;26048
26854;98844
142865;13951
90977;65413
87539;92606
144505;34352
109535;26007
34641;14735
123024;70126
54307;43881
139277;72945
179088;4920
39426;98533
195991;80550
79118;11439
93049;85177
50761;46355
176818;8254
180873;40043
184716;31286
67247;92361
123231;14884
182891;66388
72396;22172
126237;77893
88270;3166
112973;79952
169437;35792
89180;95842
135609;2061
199955;8267
127075;322
74266;6193
78366;37066
40741;80631
16965;78083
70613;96744
112806;40172
10538;11342
147835;39063
28601;71349
147110;22085
23971;50956
167061;25912
59302;81342
32404;63314
36409;24819
9334;81707
92232;18954
193485;98377
195887;44285
50939;94674
23373;5936
52893;76228
194618;38009
43992;26323
68672;58955
24452;84526
186650;95853
105633;98601
170538;85547
134505;56556
30528;96677
87231;65951
9512;18006
29145;90505
71927;61368
185323;24259
2762;54816
55393;31241
26150;75932
40570;6771
36601;45002
72386;41926
71790;64491
63444;66227
111733;71298
168369;87028
37560;64459
23906;66743
63647;87322
1652;12731
40578;23607
21172;32683
184815;68350
126985;2972
69623;83699
60760;77472
62996;14307
5144;16606
101626;76289
108166;24819
144333;52216
120612;17696
33231;41379
29513;3118
125826;67651
39253;78251
37805;20624
171881;90689
121069;1245
124136;36699
171852;12095
36287;32084
194689;5579
153980;91512
14276;67748
18503;25050
39019;22228
97848;70671
8666;21402
131889;69383
30915;56939
107802;72258
166358;67744
51298;14408
71226;12037
150757;16576
44451;15454
100531;67268
119910;84990
137328;42500
182537;49314
6928;73566
106737;84894
61957;92721
80532;95742
38749;60801
66516;43882
173020;40314
120099;34394
44716;47046
47357;51957
4236;63387
138137;50294
63268;72233
187627;66366
71134;20583
66194;49292
159980;40573
189350;19702
111046;33318
78336;36299
66548;40865
85833;68547
95044;61359
169398;78711
108403;81913
136963;80653
122342;60636
141623;57275
72869;25897
137139;29501
41247;86437
132338;8834
63225;50114
176552;99728
120029;87381
195804;54387
184979;57329
119399;80675
190420;17061
165096;63790
19928;30192
59636;5610
91485;25887
61674;59613
182594;30099
129328;64102
88614;4020
160253;59093
67;72473
192542;40378
24259;41292
19845;26531
165461;27470
183286;84827
197566;92343
15472;62234
13994;91092
177147;26897
178525;49357
181598;43864
175882;3707
21411;53516
2512;4148
151113;57143
157163;8515
145457;9656
74949;409
80017;52722
181073;45897
92029;79887
176639;83579
142958;57682
174191;99335
105611;25129
106215;7174
76636;42332
165821;47684
51967;40726
43857;17230
114762;35023
134239;95998
155392;70744
14450;20407
35713;45101
66180;65538
164021;84623
7878;26315
39846;20378
76512;39200
32280;31163
98209;1991
13525;81190
126936;523
160060;13841
80166;44478
157632;47404
182294;35994
199290;74257
156785;98275
154052;82652
105657;60389
55043;83036
182408;51635
197161;88610
16310;50808
191941;3014
151937;94766
113805;19857
151570;29411
4721;11466
70676;98588
23145;28750
125710;35665
130954;74824
156847;9211
185405;29421
6643;8018
175475;10856
68566;49219
128692;40763
176488;21441
172634;90306
80133;50311
99393;24599
181212;38252
152870;60735
145565;36859
49043;28817
88195;29218
154009;9874
25354;81585
171878;37510
197010;65183
80842;80212
184948;96307
192556;5123
3126;52867
129164;28550
51473;4544
165011;17968
76287;58469
196017;21068
39425;32099
155944;46543
146430;62325
121307;37937
47009;20218
46061;35637
188460;64409
187148;99086
77554;714
176134;26282
96432;19935
16310;1648
40904;53813
85156;42618
162495;4903
198629;84989
56917;10421
34016;63242
160488;87004
150208;91166
173342;50694
188166;29560
113832;23150
198098;10077
52895;65692
123610;71553
2742;22957
139421;14598
58098;94443
24290;9629
64958;36335
82885;86190
188343;72302
171435;99754
1736;92984
49869;79286
145471;5942
77693;49185
56717;88364
71102;59934
58291;43875
104602;28146
169168;90260
156152;63231
13055;67297
115194;94182
106950;21723
31600;56383
166618;54641
121723;46446
101038;3111
60868;68395
196481;32520
52644;36885
189013;44456
14903;16002
198332;48002
81368;52149
188762;2695
72813;39522
60759;43975
156812;83605
185783;691
115150;54207
129664;21081
75347;6927
166884;67337
65438;18878
181654;65159
3758;82181
24739;55877
123517;76644
44917;77537
25788;40966
162257;65626
105295;15908
35642;97402
16597;84405
154129;1784
101690;20992
58642;81409
158964;82164
33940;99991
162240;97891
189134;29169
21467;72944
141989;86952
27557;24992
34066;6232
40772;75679
185905;88238
76640;53232
143143;21004
28092;44628
157012;66823
175171;22536
76933;47981
12704;57160
63186;13294
60947;1452
50407;92291
62833;3223
171418;73403
79545;84531
65189;1006
103695;76418
145723;53716
174176;84165
77554;56353
32717;33156
51696;8305
84346;99077
154512;27333
125980;91493
171814;34472
40534;12530
135482;54335
54113;85713
135452;54202
177794;63899
35411;54047
19457;13826
180463;81667
118684;97536
18270;90906
160836;42209
140292;90732
6743;53376
193179;68356
113122;64880
149486;24524
21310;72912
90930;29212
132171;36795
8049;20852
123352;21624
61216;60222
68175;89835
104436;89113
54910;61395
52616;41805
192887;17666
199578;60786
178388;60822
187267;59360
20962;22261
155604;75545
62444;65785
174679;5739
183621;2898
165116;51728
30981;96633
125662;56217
38472;23760
163635;77276
5521;30864
166550;49385
18578;33756
177957;89691
135273;23198
73640;17806
111434;98014
189456;50597
11535;80314
38293;83184
31002;72414
86517;96897
194859;9437
51531;91468
129360;52797
86301;19874
84446;75483
170316;94199
172153;50638
175740;65819
177669;42615
129645;77962
186503;37551
191691;77408
196790;77045
127127;70533
156909;4285
85946;3167
49792;62536
113251;81074
56101;48082
155508;50486
7264;39125
50674;14183
63438;10754
85278;25672
122037;75685
33885;78537
126044;6266
9493;42135
58998;32746
4634;61867
162700;96076
22334;51672
164343;46170
172442;7367
124651;83730
161363;81001
73767;46200
182717;31195
4640;467
83767;96453
49407;29344
177927;54823
73782;65176
188422;82276
88794;50005
63237;75599
135936;59349
48681;22800
180954;53370
89801;9203
131816;36764
149278;235
184294;7235
137889;55222
145528;60629
130776;42640
88604;27522
194619;58452
58040;97081
90995;13921
39805;88877
154494;91936
52213;81260
189643;71311
140184;63676
61230;84073
181905;44106
155291;54457
33108;74977
138298;86224
195746;73788
182726;98768
17601;32422
5036;17749
131743;63211
115109;63124
128470;48118
112058;63160
32473;24072
189851;22521
193262;57710
162167;33747
188744;85485
46473;1735
15602;32198
95150;34017
143227;12157
4351;92488
3033;1084
147993;84431
72944;6725
160528;73515
5303;49109
66180;16678
52184;67580
184463;79463
74767;43418
25663;25373
110707;7941
103948;61932
197483;18616
112145;92043
154825;95103
59999;46050
48093;85022
90821;94279
170856;47313
61791;38739
169745;16590
181099;39542
39513;30552
42934;85380
66262;63273
79628;65177
25356;93317
122308;86906
94146;37705
174174;15646
36040;62378
41575;55241
74723;37274
55601;24631
101271;74285
36548;75930
81899;39176
103926;70684
80776;19650
136003;43108
192541;90364
107141;75197
125779;22271
65224;81574
150116;95341
166800;62968
62902;14108
89596;32067
78201;29975
61978;43585
14002;25597
193397;25343
128128;42928
142906;32490
192422;47065
105589;71541
103292;90485
73579;3947
118099;77234
190039;1163
153667;85785
137352;37092
103045;65809
12300;81021
172734;67344
146505;57747
125684;11845
192383;92356
159537;43499
38813;7640
134146;53028
57880;66646
72188;21299
52515;92186
25068;75001
163245;14455
89455;24597
120431;63583
88335;75711
22001;37912
122473;32963
87019;77812
19998;34379
183015;10190
12433;35790
79262;87691
9493;43562
129199;97975
183514;26763
144870;29750
173879;42737
60141;61580
70014;18727
55710;3984
167986;28192
178342;83010
10547;15101
23112;56878
59356;69211
27980;45574
115381;16454
149344;50481
170905;97687
17687;81934
163535;38734
130596;41679
74847;22544
95150;52481
15247;20658
103246;68055
151877;94001
68702;88136
20298;39532
105659;22849
54936;2133
180850;48504
70087;97702
96093;94793
141704;31464
189244;60699
122245;59209
51044;75633
142378;48839
50588;95493
142295;24257
154172;5099
31584;5136
66290;72860
26236;33008
179615;61145
148588;83844
167619;83933
50855;27120
58039;74577
25524;75185
7355;76384
81679;67137
138632;32143
192850;94513
99513;57565
189226;30915
126252;30884
67225;23422
21527;46861
108414;92900
98762;69552
109593;71947
101644;78778
139690;12224
101436;27764
11941;2092
56039;21380
12987;25416
14893;27297
161407;64096
135431;32056
7451;82055
12764;33232
155323;86497
114952;4065
195366;77972
68521;14929
166547;68079
46449;95937
76543;5390
12836;43831
10530;18319
113859;14691
170071;88299
112347;98589
188785;62166
83762;28151
23820;20594
189003;12301
17270;36374
45899;50524
113831;94524
26070;88770
115558;66525
185424;64080
13701;54874
18513;72297
67814;64381
92497;24500
147648;80688
27241;35956
77199;51936
154753;60367
138760;9588
118826;98482
58940;23834
15460;34353
20437;80157
19901;36459
96190;93593
46588;17812
91227;66720
77105;12899
179993;15928
189191;84880
31516;55244
139278;8515
130396;37339
11844;99745
166898;81873
93441;20889
17047;31323
193816;25822
511;42435
137084;70659
196654;23130
96472;33988
124898;86040
80695;12537
79766;28455
70432;57559
50177;34604
67427;78972
96116;47128
61477;9588
109924;44240
176109;94780
11024;70686
177517;11038
110714;3639
144836;36089
101509;41382
4034;6283
43188;11718
185060;95259
152032;14750
160373;71978
57003;44997
169134;9962
108444;35170
69833;2896
185189;79471
93654;9578
189072;43090
139266;30223
148299;98736
6635;68904
120236;77419
194489;1174
118567;58646
2523;40437
194311;85931
150600;28483
145717;88857
81091;97945
120609;64292
23740;18672
135218;742
122816;78624
143106;63190
186228;47212
90981;29840
163316;42737
95954;63955
158302;57463
10276;64317
49132;44817
142050;59541
115987;23314
158432;37158
146734;86935
9189;17058
63696;61347
97026;75031
31961;62497
56297;87186
24902;10217
76291;17153
185477;1012
56715;3158
68838;59465
168295;1563
128551;50527
86110;50575
56760;12121
103973;68093
106560;69861
177378;32839
41745;22627
16603;1325
15225;61981
20819;81176
26194;26022
55081;97767
103125;67362
11408;36802
42152;63001
116947;56856
166504;28901
177709;57571
157785;87971
185079;56656
72475;69430
191123;4132
188974;53436
62460;15472
20410;87867
137743;72746
64852;14408
93728;8571
171425;76703
156225;66380
183671;96967
190729;16655
20165;40609
165631;43159
188799;47576
49659;83783
82976;52396
124947;80570
156190;67406
190463;60545
193975;49155
34678;4692
155258;65588
144006;77905
72888;73499
105302;21077
197825;29615
29358;87179
56941;21278
72384;13439
134741;94955
23762;12555
185192;6110
117150;18478
152695;44446
112802;96597
13376;70032
176644;25908
166453;4249
360;68420
97938;51047
4605;20015
153552;16091
157439;21364
80179;36780
90986;57298
155668;65928
5177;77629
178552;60710
152458;5997
186774;50551
183389;23948
569;51533
143661;24745
93980;74208
71397;97957
60498;632
3296;55503
181606;20773
1850;36740
55074;86520
185837;60488
63436;82578
15131;78589
177299;33917
58850;46545
61254;56680
55658;35804
144102;83209
186679;57348
54252;16405
63005;95975
196795;61771
22679;30229
108194;91284
49537;99135
146793;24641
161983;99208
168851;99218
149832;44807
46912;50204
160804;39382
152294;21508
182709;51293
137303;68488
123240;28205
174899;53401
99580;80590
104054;36169
89417;11954
128541;87559
196859;1631
77040;79512
77565;68954
119945;19313
51605;83870
183873;59103
86845;88629
60120;62007
148079;89316
16831;34875
30406;12820
177624;5546
190874;81408
59136;56907
124940;28482
170461;50363
89845;85460
132913;67392
127017;3288
137486;84960
121001;35893
148876;83948
90470;76650
164204;55114
29196;76845
90610;88417
190886;46268
80031;23610
174721;15250
